fold,feature,perturbation_level,direction,clean_f1,perturbed_f1,delta_f1,clean_balanced_accuracy,perturbed_balanced_accuracy,delta_balanced_accuracy,clean_roc_auc,perturbed_roc_auc,delta_roc_auc,f1_degradation
3,sttl,0.1,1,0.9447103400139595,0.9446881698987986,-2.2170115160924375e-05,0.9079465518102482,0.9078787606116486,-6.779119859956495e-05,0.9670536229249548,0.9612034007911952,-0.0058502221337596305,2.2170115160924375e-05
3,sttl,0.2,-1,0.9447103400139595,0.9406806236750668,-0.004029716338892708,0.9079465518102482,0.9058136356123332,-0.0021329161979150024,0.9670536229249548,0.9554047568532649,-0.011648866071689912,0.004029716338892708
3,sttl,0.2,1,0.9447103400139595,0.9446881698987986,-2.2170115160924375e-05,0.9079465518102482,0.9078787606116486,-6.779119859956495e-05,0.9670536229249548,0.9612034007911952,-0.0058502221337596305,2.2170115160924375e-05
3,ct_state_ttl,0.05,-1,0.9447103400139595,0.8689283474966315,-0.07578199251732798,0.9079465518102482,0.839388576085268,-0.06855797572498024,0.9670536229249548,0.8933693587359184,-0.0736842641890364,0.07578199251732798
3,ct_state_ttl,0.05,1,0.9447103400139595,0.9454279117113986,0.0007175716974391344,0.9079465518102482,0.9064445865866503,-0.001501965223597912,0.9670536229249548,0.9472093923488573,-0.01984423057609752,0.0
3,ct_state_ttl,0.1,-1,0.9447103400139595,0.8689283474966315,-0.07578199251732798,0.9079465518102482,0.839388576085268,-0.06855797572498024,0.9670536229249548,0.8933693587359184,-0.0736842641890364,0.07578199251732798
3,ct_state_ttl,0.1,1,0.9447103400139595,0.9454279117113986,0.0007175716974391344,0.9079465518102482,0.9064445865866503,-0.001501965223597912,0.9670536229249548,0.9472093923488573,-0.01984423057609752,0.0
3,ct_state_ttl,0.2,-1,0.9447103400139595,0.8689167556029883,-0.07579358441097117,0.9079465518102482,0.8393617894143155,-0.0685847623959327,0.9670536229249548,0.8931931684162152,-0.07386045450873957,0.07579358441097117
3,ct_state_ttl,0.2,1,0.9447103400139595,0.9454279117113986,0.0007175716974391344,0.9079465518102482,0.9064445865866503,-0.001501965223597912,0.9670536229249548,0.9472093923488573,-0.01984423057609752,0.0
3,dload,0.05,-1,0.9447103400139595,0.948289105280111,0.003578765266151529,0.9079465518102482,0.9096471811960799,0.001700629385831709,0.9670536229249548,0.9751237107056989,0.00807008778074414,0.0
3,dload,0.05,1,0.9447103400139595,0.9475180460793039,0.0028077060653444175,0.9079465518102482,0.9069081230559126,-0.0010384287543355741,0.9670536229249548,0.975057972561566,0.00800434963661123,0.0
3,dload,0.1,-1,0.9447103400139595,0.9417140003745085,-0.0029963396394510067,0.9079465518102482,0.9042644716833126,-0.003682080126935605,0.9670536229249548,0.9720370163740661,0.004983393449111362,0.0029963396394510067
3,dload,0.1,1,0.9447103400139595,0.9493395588867728,0.004629218872813312,0.9079465518102482,0.9059090908613441,-0.002037460948904113,0.9670536229249548,0.9733451083447546,0.006291485419799847,0.0
3,dload,0.2,-1,0.9447103400139595,0.9383801934546183,-0.0063301465593411654,0.9079465518102482,0.9014476297803333,-0.0064989220299148664,0.9670536229249548,0.9713785467936684,0.004324923868713637,0.0063301465593411654
3,dload,0.2,1,0.9447103400139595,0.9510938568219552,0.006383516807995759,0.9079465518102482,0.9044649815071708,-0.003481570303077386,0.9670536229249548,0.9720357901975547,0.004982167272599924,0.0
3,ct_dst_sport_ltm,0.05,-1,0.9447103400139595,0.9408171152863145,-0.0038932247276449727,0.9079465518102482,0.9019902792119868,-0.00595627259826137,0.9670536229249548,0.9597556795694724,-0.007297943355482395,0.0038932247276449727
3,ct_dst_sport_ltm,0.05,1,0.9447103400139595,0.9225792700510287,-0.022131069962930794,0.9079465518102482,0.8770894805278766,-0.030857071282371584,0.9670536229249548,0.9341686711656206,-0.03288495175933415,0.022131069962930794
3,ct_dst_sport_ltm,0.1,-1,0.9447103400139595,0.9408171152863145,-0.0038932247276449727,0.9079465518102482,0.9019902792119868,-0.00595627259826137,0.9670536229249548,0.9597539827189456,-0.00729964020600915,0.0038932247276449727
3,ct_dst_sport_ltm,0.1,1,0.9447103400139595,0.9225792700510287,-0.022131069962930794,0.9079465518102482,0.8770894805278766,-0.030857071282371584,0.9670536229249548,0.9341342681945464,-0.03291935473040841,0.022131069962930794
3,ct_dst_sport_ltm,0.2,-1,0.9447103400139595,0.9408171152863145,-0.0038932247276449727,0.9079465518102482,0.9019902792119868,-0.00595627259826137,0.9670536229249548,0.9597448257862822,-0.007308797138672607,0.0038932247276449727
